"fips","county","state","location","year","count"
"29121","Macon","Missouri","Missouri-Macon","2020",0
"29121","Macon","Missouri","Missouri-Macon","2021",0
"29123","Madison","Missouri","Missouri-Madison","2000",0
"29123","Madison","Missouri","Missouri-Madison","2001",0
"29123","Madison","Missouri","Missouri-Madison","2002",0
"29123","Madison","Missouri","Missouri-Madison","2003",0
"29123","Madison","Missouri","Missouri-Madison","2004",0
"29123","Madison","Missouri","Missouri-Madison","2005",0
"29123","Madison","Missouri","Missouri-Madison","2006",0
"29123","Madison","Missouri","Missouri-Madison","2007",0
"29123","Madison","Missouri","Missouri-Madison","2008",0
"29123","Madison","Missouri","Missouri-Madison","2009",0
"29123","Madison","Missouri","Missouri-Madison","2010",0
"29123","Madison","Missouri","Missouri-Madison","2011",0
"29123","Madison","Missouri","Missouri-Madison","2012",0
"29123","Madison","Missouri","Missouri-Madison","2013",0
"29123","Madison","Missouri","Missouri-Madison","2014",0
"29123","Madison","Missouri","Missouri-Madison","2015",0
"29123","Madison","Missouri","Missouri-Madison","2016",0
"29123","Madison","Missouri","Missouri-Madison","2017",0
"29123","Madison","Missouri","Missouri-Madison","2018",0
"29123","Madison","Missouri","Missouri-Madison","2019",0
"29123","Madison","Missouri","Missouri-Madison","2020",0
"29123","Madison","Missouri","Missouri-Madison","2021",0
"29125","Maries","Missouri","Missouri-Maries","2000",0
"29125","Maries","Missouri","Missouri-Maries","2001",0
"29125","Maries","Missouri","Missouri-Maries","2002",0
"29125","Maries","Missouri","Missouri-Maries","2003",0
"29125","Maries","Missouri","Missouri-Maries","2004",0
"29125","Maries","Missouri","Missouri-Maries","2005",0
"29125","Maries","Missouri","Missouri-Maries","2006",0
"29125","Maries","Missouri","Missouri-Maries","2007",0
"29125","Maries","Missouri","Missouri-Maries","2008",0
"29125","Maries","Missouri","Missouri-Maries","2009",0
"29125","Maries","Missouri","Missouri-Maries","2010",0
"29125","Maries","Missouri","Missouri-Maries","2011",0
"29125","Maries","Missouri","Missouri-Maries","2012",0
"29125","Maries","Missouri","Missouri-Maries","2013",0
"29125","Maries","Missouri","Missouri-Maries","2014",0
"29125","Maries","Missouri","Missouri-Maries","2015",0
"29125","Maries","Missouri","Missouri-Maries","2016",0
"29125","Maries","Missouri","Missouri-Maries","2017",0
"29125","Maries","Missouri","Missouri-Maries","2018",0
"29125","Maries","Missouri","Missouri-Maries","2019",0
"29125","Maries","Missouri","Missouri-Maries","2020",0
"29125","Maries","Missouri","Missouri-Maries","2021",0
"29127","Marion","Missouri","Missouri-Marion","2000",0
"29127","Marion","Missouri","Missouri-Marion","2001",0
"29127","Marion","Missouri","Missouri-Marion","2002",0
"29127","Marion","Missouri","Missouri-Marion","2003",0
"29127","Marion","Missouri","Missouri-Marion","2004",0
"29127","Marion","Missouri","Missouri-Marion","2005",0
"29127","Marion","Missouri","Missouri-Marion","2006",0
"29127","Marion","Missouri","Missouri-Marion","2007",0
"29127","Marion","Missouri","Missouri-Marion","2008",0
"29127","Marion","Missouri","Missouri-Marion","2009",0
"29127","Marion","Missouri","Missouri-Marion","2010",0
"29127","Marion","Missouri","Missouri-Marion","2011",0
"29127","Marion","Missouri","Missouri-Marion","2012",0
"29127","Marion","Missouri","Missouri-Marion","2013",0
"29127","Marion","Missouri","Missouri-Marion","2014",0
"29127","Marion","Missouri","Missouri-Marion","2015",0
"29127","Marion","Missouri","Missouri-Marion","2016",0
"29127","Marion","Missouri","Missouri-Marion","2017",0
"29127","Marion","Missouri","Missouri-Marion","2018",0
"29127","Marion","Missouri","Missouri-Marion","2019",0
"29127","Marion","Missouri","Missouri-Marion","2020",0
"29127","Marion","Missouri","Missouri-Marion","2021",0
"29129","Mercer","Missouri","Missouri-Mercer","2000",0
"29129","Mercer","Missouri","Missouri-Mercer","2001",0
"29129","Mercer","Missouri","Missouri-Mercer","2002",0
"29129","Mercer","Missouri","Missouri-Mercer","2003",0
"29129","Mercer","Missouri","Missouri-Mercer","2004",0
"29129","Mercer","Missouri","Missouri-Mercer","2005",0
"29129","Mercer","Missouri","Missouri-Mercer","2006",0
"29129","Mercer","Missouri","Missouri-Mercer","2007",0
"29129","Mercer","Missouri","Missouri-Mercer","2008",0
"29129","Mercer","Missouri","Missouri-Mercer","2009",0
"29129","Mercer","Missouri","Missouri-Mercer","2010",0
"29129","Mercer","Missouri","Missouri-Mercer","2011",0
"29129","Mercer","Missouri","Missouri-Mercer","2012",0
"29129","Mercer","Missouri","Missouri-Mercer","2013",0
"29129","Mercer","Missouri","Missouri-Mercer","2014",0
"29129","Mercer","Missouri","Missouri-Mercer","2015",0
"29129","Mercer","Missouri","Missouri-Mercer","2016",0
"29129","Mercer","Missouri","Missouri-Mercer","2017",0
"29129","Mercer","Missouri","Missouri-Mercer","2018",0
"29129","Mercer","Missouri","Missouri-Mercer","2019",0
"29129","Mercer","Missouri","Missouri-Mercer","2020",0
"29129","Mercer","Missouri","Missouri-Mercer","2021",0
"29131","Miller","Missouri","Missouri-Miller","2000",0
"29131","Miller","Missouri","Missouri-Miller","2001",0
"29131","Miller","Missouri","Missouri-Miller","2002",1
"29131","Miller","Missouri","Missouri-Miller","2003",0
"29131","Miller","Missouri","Missouri-Miller","2004",0
"29131","Miller","Missouri","Missouri-Miller","2005",0
"29131","Miller","Missouri","Missouri-Miller","2006",0
"29131","Miller","Missouri","Missouri-Miller","2007",1
"29131","Miller","Missouri","Missouri-Miller","2008",0
"29131","Miller","Missouri","Missouri-Miller","2009",0
"29131","Miller","Missouri","Missouri-Miller","2010",0
"29131","Miller","Missouri","Missouri-Miller","2011",0
"29131","Miller","Missouri","Missouri-Miller","2012",0
"29131","Miller","Missouri","Missouri-Miller","2013",0
"29131","Miller","Missouri","Missouri-Miller","2014",0
"29131","Miller","Missouri","Missouri-Miller","2015",1
"29131","Miller","Missouri","Missouri-Miller","2016",0
"29131","Miller","Missouri","Missouri-Miller","2017",0
"29131","Miller","Missouri","Missouri-Miller","2018",0
"29131","Miller","Missouri","Missouri-Miller","2019",0
"29131","Miller","Missouri","Missouri-Miller","2020",0
"29131","Miller","Missouri","Missouri-Miller","2021",0
"29133","Mississippi","Missouri","Missouri-Mississippi","2000",0
"29133","Mississippi","Missouri","Missouri-Mississippi","2001",0
"29133","Mississippi","Missouri","Missouri-Mississippi","2002",0
"29133","Mississippi","Missouri","Missouri-Mississippi","2003",0
"29133","Mississippi","Missouri","Missouri-Mississippi","2004",0
"29133","Mississippi","Missouri","Missouri-Mississippi","2005",0
"29133","Mississippi","Missouri","Missouri-Mississippi","2006",0
"29133","Mississippi","Missouri","Missouri-Mississippi","2007",0
"29133","Mississippi","Missouri","Missouri-Mississippi","2008",0
"29133","Mississippi","Missouri","Missouri-Mississippi","2009",0
"29133","Mississippi","Missouri","Missouri-Mississippi","2010",0
"29133","Mississippi","Missouri","Missouri-Mississippi","2011",0
"29133","Mississippi","Missouri","Missouri-Mississippi","2012",0
"29133","Mississippi","Missouri","Missouri-Mississippi","2013",0
"29133","Mississippi","Missouri","Missouri-Mississippi","2014",0
"29133","Mississippi","Missouri","Missouri-Mississippi","2015",0
"29133","Mississippi","Missouri","Missouri-Mississippi","2016",0
"29133","Mississippi","Missouri","Missouri-Mississippi","2017",0
"29133","Mississippi","Missouri","Missouri-Mississippi","2018",0
"29133","Mississippi","Missouri","Missouri-Mississippi","2019",0
"29133","Mississippi","Missouri","Missouri-Mississippi","2020",0
"29133","Mississippi","Missouri","Missouri-Mississippi","2021",0
"29135","Moniteau","Missouri","Missouri-Moniteau","2000",0
"29135","Moniteau","Missouri","Missouri-Moniteau","2001",0
"29135","Moniteau","Missouri","Missouri-Moniteau","2002",0
"29135","Moniteau","Missouri","Missouri-Moniteau","2003",0
"29135","Moniteau","Missouri","Missouri-Moniteau","2004",1
"29135","Moniteau","Missouri","Missouri-Moniteau","2005",0
"29135","Moniteau","Missouri","Missouri-Moniteau","2006",0
"29135","Moniteau","Missouri","Missouri-Moniteau","2007",0
"29135","Moniteau","Missouri","Missouri-Moniteau","2008",0
"29135","Moniteau","Missouri","Missouri-Moniteau","2009",0
"29135","Moniteau","Missouri","Missouri-Moniteau","2010",0
"29135","Moniteau","Missouri","Missouri-Moniteau","2011",0
"29135","Moniteau","Missouri","Missouri-Moniteau","2012",0
"29135","Moniteau","Missouri","Missouri-Moniteau","2013",0
"29135","Moniteau","Missouri","Missouri-Moniteau","2014",0
"29135","Moniteau","Missouri","Missouri-Moniteau","2015",0
"29135","Moniteau","Missouri","Missouri-Moniteau","2016",0
"29135","Moniteau","Missouri","Missouri-Moniteau","2017",0
"29135","Moniteau","Missouri","Missouri-Moniteau","2018",0
"29135","Moniteau","Missouri","Missouri-Moniteau","2019",0
"29135","Moniteau","Missouri","Missouri-Moniteau","2020",0
"29135","Moniteau","Missouri","Missouri-Moniteau","2021",0
"29137","Monroe","Missouri","Missouri-Monroe","2000",0
"29137","Monroe","Missouri","Missouri-Monroe","2001",0
"29137","Monroe","Missouri","Missouri-Monroe","2002",0
"29137","Monroe","Missouri","Missouri-Monroe","2003",0
"29137","Monroe","Missouri","Missouri-Monroe","2004",0
"29137","Monroe","Missouri","Missouri-Monroe","2005",0
"29137","Monroe","Missouri","Missouri-Monroe","2006",0
"29137","Monroe","Missouri","Missouri-Monroe","2007",0
"29137","Monroe","Missouri","Missouri-Monroe","2008",0
"29137","Monroe","Missouri","Missouri-Monroe","2009",0
"29137","Monroe","Missouri","Missouri-Monroe","2010",0
"29137","Monroe","Missouri","Missouri-Monroe","2011",0
"29137","Monroe","Missouri","Missouri-Monroe","2012",0
"29137","Monroe","Missouri","Missouri-Monroe","2013",0
"29137","Monroe","Missouri","Missouri-Monroe","2014",0
"29137","Monroe","Missouri","Missouri-Monroe","2015",0
"29137","Monroe","Missouri","Missouri-Monroe","2016",0
"29137","Monroe","Missouri","Missouri-Monroe","2017",0
"29137","Monroe","Missouri","Missouri-Monroe","2018",0
"29137","Monroe","Missouri","Missouri-Monroe","2019",0
"29137","Monroe","Missouri","Missouri-Monroe","2020",0
"29137","Monroe","Missouri","Missouri-Monroe","2021",0
"29139","Montgomery","Missouri","Missouri-Montgomery","2000",0
"29139","Montgomery","Missouri","Missouri-Montgomery","2001",0
"29139","Montgomery","Missouri","Missouri-Montgomery","2002",0
"29139","Montgomery","Missouri","Missouri-Montgomery","2003",0
"29139","Montgomery","Missouri","Missouri-Montgomery","2004",0
"29139","Montgomery","Missouri","Missouri-Montgomery","2005",0
"29139","Montgomery","Missouri","Missouri-Montgomery","2006",0
"29139","Montgomery","Missouri","Missouri-Montgomery","2007",0
"29139","Montgomery","Missouri","Missouri-Montgomery","2008",0
"29139","Montgomery","Missouri","Missouri-Montgomery","2009",0
"29139","Montgomery","Missouri","Missouri-Montgomery","2010",0
"29139","Montgomery","Missouri","Missouri-Montgomery","2011",0
"29139","Montgomery","Missouri","Missouri-Montgomery","2012",0
"29139","Montgomery","Missouri","Missouri-Montgomery","2013",0
"29139","Montgomery","Missouri","Missouri-Montgomery","2014",0
"29139","Montgomery","Missouri","Missouri-Montgomery","2015",0
"29139","Montgomery","Missouri","Missouri-Montgomery","2016",0
"29139","Montgomery","Missouri","Missouri-Montgomery","2017",0
"29139","Montgomery","Missouri","Missouri-Montgomery","2018",0
"29139","Montgomery","Missouri","Missouri-Montgomery","2019",0
"29139","Montgomery","Missouri","Missouri-Montgomery","2020",0
"29139","Montgomery","Missouri","Missouri-Montgomery","2021",0
"29141","Morgan","Missouri","Missouri-Morgan","2000",0
"29141","Morgan","Missouri","Missouri-Morgan","2001",0
"29141","Morgan","Missouri","Missouri-Morgan","2002",1
"29141","Morgan","Missouri","Missouri-Morgan","2003",0
"29141","Morgan","Missouri","Missouri-Morgan","2004",0
"29141","Morgan","Missouri","Missouri-Morgan","2005",0
"29141","Morgan","Missouri","Missouri-Morgan","2006",0
"29141","Morgan","Missouri","Missouri-Morgan","2007",0
"29141","Morgan","Missouri","Missouri-Morgan","2008",0
"29141","Morgan","Missouri","Missouri-Morgan","2009",0
"29141","Morgan","Missouri","Missouri-Morgan","2010",0
"29141","Morgan","Missouri","Missouri-Morgan","2011",0
"29141","Morgan","Missouri","Missouri-Morgan","2012",0
"29141","Morgan","Missouri","Missouri-Morgan","2013",0
"29141","Morgan","Missouri","Missouri-Morgan","2014",0
"29141","Morgan","Missouri","Missouri-Morgan","2015",0
"29141","Morgan","Missouri","Missouri-Morgan","2016",0
"29141","Morgan","Missouri","Missouri-Morgan","2017",0
"29141","Morgan","Missouri","Missouri-Morgan","2018",0
"29141","Morgan","Missouri","Missouri-Morgan","2019",0
"29141","Morgan","Missouri","Missouri-Morgan","2020",0
"29141","Morgan","Missouri","Missouri-Morgan","2021",0
"29143","New Madrid","Missouri","Missouri-New Madrid","2000",0
"29143","New Madrid","Missouri","Missouri-New Madrid","2001",0
"29143","New Madrid","Missouri","Missouri-New Madrid","2002",0
"29143","New Madrid","Missouri","Missouri-New Madrid","2003",0
"29143","New Madrid","Missouri","Missouri-New Madrid","2004",0
"29143","New Madrid","Missouri","Missouri-New Madrid","2005",0
"29143","New Madrid","Missouri","Missouri-New Madrid","2006",0
"29143","New Madrid","Missouri","Missouri-New Madrid","2007",0
"29143","New Madrid","Missouri","Missouri-New Madrid","2008",0
"29143","New Madrid","Missouri","Missouri-New Madrid","2009",0
"29143","New Madrid","Missouri","Missouri-New Madrid","2010",0
"29143","New Madrid","Missouri","Missouri-New Madrid","2011",0
"29143","New Madrid","Missouri","Missouri-New Madrid","2012",0
"29143","New Madrid","Missouri","Missouri-New Madrid","2013",0
"29143","New Madrid","Missouri","Missouri-New Madrid","2014",0
"29143","New Madrid","Missouri","Missouri-New Madrid","2015",0
"29143","New Madrid","Missouri","Missouri-New Madrid","2016",0
"29143","New Madrid","Missouri","Missouri-New Madrid","2017",0
"29143","New Madrid","Missouri","Missouri-New Madrid","2018",0
"29143","New Madrid","Missouri","Missouri-New Madrid","2019",0
"29143","New Madrid","Missouri","Missouri-New Madrid","2020",0
"29143","New Madrid","Missouri","Missouri-New Madrid","2021",0
"29145","Newton","Missouri","Missouri-Newton","2000",0
"29145","Newton","Missouri","Missouri-Newton","2001",0
"29145","Newton","Missouri","Missouri-Newton","2002",1
"29145","Newton","Missouri","Missouri-Newton","2003",0
"29145","Newton","Missouri","Missouri-Newton","2004",0
"29145","Newton","Missouri","Missouri-Newton","2005",0
"29145","Newton","Missouri","Missouri-Newton","2006",0
"29145","Newton","Missouri","Missouri-Newton","2007",0
"29145","Newton","Missouri","Missouri-Newton","2008",0
"29145","Newton","Missouri","Missouri-Newton","2009",0
"29145","Newton","Missouri","Missouri-Newton","2010",0
"29145","Newton","Missouri","Missouri-Newton","2011",0
"29145","Newton","Missouri","Missouri-Newton","2012",0
"29145","Newton","Missouri","Missouri-Newton","2013",0
"29145","Newton","Missouri","Missouri-Newton","2014",0
"29145","Newton","Missouri","Missouri-Newton","2015",0
"29145","Newton","Missouri","Missouri-Newton","2016",0
"29145","Newton","Missouri","Missouri-Newton","2017",0
"29145","Newton","Missouri","Missouri-Newton","2018",0
"29145","Newton","Missouri","Missouri-Newton","2019",0
"29145","Newton","Missouri","Missouri-Newton","2020",0
"29145","Newton","Missouri","Missouri-Newton","2021",0
"29147","Nodaway","Missouri","Missouri-Nodaway","2000",0
"29147","Nodaway","Missouri","Missouri-Nodaway","2001",0
"29147","Nodaway","Missouri","Missouri-Nodaway","2002",1
"29147","Nodaway","Missouri","Missouri-Nodaway","2003",0
"29147","Nodaway","Missouri","Missouri-Nodaway","2004",0
"29147","Nodaway","Missouri","Missouri-Nodaway","2005",0
"29147","Nodaway","Missouri","Missouri-Nodaway","2006",0
"29147","Nodaway","Missouri","Missouri-Nodaway","2007",1
"29147","Nodaway","Missouri","Missouri-Nodaway","2008",0
"29147","Nodaway","Missouri","Missouri-Nodaway","2009",0
"29147","Nodaway","Missouri","Missouri-Nodaway","2010",0
"29147","Nodaway","Missouri","Missouri-Nodaway","2011",1
"29147","Nodaway","Missouri","Missouri-Nodaway","2012",0
"29147","Nodaway","Missouri","Missouri-Nodaway","2013",0
"29147","Nodaway","Missouri","Missouri-Nodaway","2014",0
"29147","Nodaway","Missouri","Missouri-Nodaway","2015",0
"29147","Nodaway","Missouri","Missouri-Nodaway","2016",0
"29147","Nodaway","Missouri","Missouri-Nodaway","2017",0
"29147","Nodaway","Missouri","Missouri-Nodaway","2018",0
"29147","Nodaway","Missouri","Missouri-Nodaway","2019",0
"29147","Nodaway","Missouri","Missouri-Nodaway","2020",0
"29147","Nodaway","Missouri","Missouri-Nodaway","2021",0
"29149","Oregon","Missouri","Missouri-Oregon","2000",0
"29149","Oregon","Missouri","Missouri-Oregon","2001",0
"29149","Oregon","Missouri","Missouri-Oregon","2002",0
"29149","Oregon","Missouri","Missouri-Oregon","2003",0
"29149","Oregon","Missouri","Missouri-Oregon","2004",0
"29149","Oregon","Missouri","Missouri-Oregon","2005",0
"29149","Oregon","Missouri","Missouri-Oregon","2006",0
"29149","Oregon","Missouri","Missouri-Oregon","2007",0
"29149","Oregon","Missouri","Missouri-Oregon","2008",0
"29149","Oregon","Missouri","Missouri-Oregon","2009",0
"29149","Oregon","Missouri","Missouri-Oregon","2010",0
"29149","Oregon","Missouri","Missouri-Oregon","2011",0
"29149","Oregon","Missouri","Missouri-Oregon","2012",0
"29149","Oregon","Missouri","Missouri-Oregon","2013",0
"29149","Oregon","Missouri","Missouri-Oregon","2014",0
"29149","Oregon","Missouri","Missouri-Oregon","2015",0
"29149","Oregon","Missouri","Missouri-Oregon","2016",0
"29149","Oregon","Missouri","Missouri-Oregon","2017",0
"29149","Oregon","Missouri","Missouri-Oregon","2018",0
"29149","Oregon","Missouri","Missouri-Oregon","2019",0
"29149","Oregon","Missouri","Missouri-Oregon","2020",0
"29149","Oregon","Missouri","Missouri-Oregon","2021",0
"29151","Osage","Missouri","Missouri-Osage","2000",0
"29151","Osage","Missouri","Missouri-Osage","2001",0
"29151","Osage","Missouri","Missouri-Osage","2002",0
"29151","Osage","Missouri","Missouri-Osage","2003",0
"29151","Osage","Missouri","Missouri-Osage","2004",0
"29151","Osage","Missouri","Missouri-Osage","2005",0
"29151","Osage","Missouri","Missouri-Osage","2006",0
"29151","Osage","Missouri","Missouri-Osage","2007",0
"29151","Osage","Missouri","Missouri-Osage","2008",0
"29151","Osage","Missouri","Missouri-Osage","2009",0
"29151","Osage","Missouri","Missouri-Osage","2010",0
"29151","Osage","Missouri","Missouri-Osage","2011",0
"29151","Osage","Missouri","Missouri-Osage","2012",0
"29151","Osage","Missouri","Missouri-Osage","2013",0
"29151","Osage","Missouri","Missouri-Osage","2014",0
"29151","Osage","Missouri","Missouri-Osage","2015",0
"29151","Osage","Missouri","Missouri-Osage","2016",0
"29151","Osage","Missouri","Missouri-Osage","2017",0
"29151","Osage","Missouri","Missouri-Osage","2018",0
"29151","Osage","Missouri","Missouri-Osage","2019",0
"29151","Osage","Missouri","Missouri-Osage","2020",0
"29151","Osage","Missouri","Missouri-Osage","2021",0
"29153","Ozark","Missouri","Missouri-Ozark","2000",0
"29153","Ozark","Missouri","Missouri-Ozark","2001",0
"29153","Ozark","Missouri","Missouri-Ozark","2002",0
"29153","Ozark","Missouri","Missouri-Ozark","2003",0
"29153","Ozark","Missouri","Missouri-Ozark","2004",0
"29153","Ozark","Missouri","Missouri-Ozark","2005",0
"29153","Ozark","Missouri","Missouri-Ozark","2006",0
"29153","Ozark","Missouri","Missouri-Ozark","2007",0
"29153","Ozark","Missouri","Missouri-Ozark","2008",0
"29153","Ozark","Missouri","Missouri-Ozark","2009",0
"29153","Ozark","Missouri","Missouri-Ozark","2010",0
"29153","Ozark","Missouri","Missouri-Ozark","2011",0
"29153","Ozark","Missouri","Missouri-Ozark","2012",0
"29153","Ozark","Missouri","Missouri-Ozark","2013",0
"29153","Ozark","Missouri","Missouri-Ozark","2014",0
"29153","Ozark","Missouri","Missouri-Ozark","2015",0
"29153","Ozark","Missouri","Missouri-Ozark","2016",0
"29153","Ozark","Missouri","Missouri-Ozark","2017",0
"29153","Ozark","Missouri","Missouri-Ozark","2018",0
"29153","Ozark","Missouri","Missouri-Ozark","2019",0
"29153","Ozark","Missouri","Missouri-Ozark","2020",0
"29153","Ozark","Missouri","Missouri-Ozark","2021",0
"29155","Pemiscot","Missouri","Missouri-Pemiscot","2000",0
"29155","Pemiscot","Missouri","Missouri-Pemiscot","2001",0
"29155","Pemiscot","Missouri","Missouri-Pemiscot","2002",0
"29155","Pemiscot","Missouri","Missouri-Pemiscot","2003",0
"29155","Pemiscot","Missouri","Missouri-Pemiscot","2004",0
"29155","Pemiscot","Missouri","Missouri-Pemiscot","2005",0
"29155","Pemiscot","Missouri","Missouri-Pemiscot","2006",0
"29155","Pemiscot","Missouri","Missouri-Pemiscot","2007",0
"29155","Pemiscot","Missouri","Missouri-Pemiscot","2008",0
"29155","Pemiscot","Missouri","Missouri-Pemiscot","2009",0
"29155","Pemiscot","Missouri","Missouri-Pemiscot","2010",0
"29155","Pemiscot","Missouri","Missouri-Pemiscot","2011",0
"29155","Pemiscot","Missouri","Missouri-Pemiscot","2012",0
"29155","Pemiscot","Missouri","Missouri-Pemiscot","2013",0
"29155","Pemiscot","Missouri","Missouri-Pemiscot","2014",0
"29155","Pemiscot","Missouri","Missouri-Pemiscot","2015",0
"29155","Pemiscot","Missouri","Missouri-Pemiscot","2016",0
"29155","Pemiscot","Missouri","Missouri-Pemiscot","2017",0
"29155","Pemiscot","Missouri","Missouri-Pemiscot","2018",0
"29155","Pemiscot","Missouri","Missouri-Pemiscot","2019",0
"29155","Pemiscot","Missouri","Missouri-Pemiscot","2020",0
"29155","Pemiscot","Missouri","Missouri-Pemiscot","2021",0
"29157","Perry","Missouri","Missouri-Perry","2000",0
"29157","Perry","Missouri","Missouri-Perry","2001",0
"29157","Perry","Missouri","Missouri-Perry","2002",0
"29157","Perry","Missouri","Missouri-Perry","2003",0
"29157","Perry","Missouri","Missouri-Perry","2004",0
"29157","Perry","Missouri","Missouri-Perry","2005",0
"29157","Perry","Missouri","Missouri-Perry","2006",0
"29157","Perry","Missouri","Missouri-Perry","2007",0
"29157","Perry","Missouri","Missouri-Perry","2008",0
"29157","Perry","Missouri","Missouri-Perry","2009",0
"29157","Perry","Missouri","Missouri-Perry","2010",0
"29157","Perry","Missouri","Missouri-Perry","2011",0
"29157","Perry","Missouri","Missouri-Perry","2012",0
"29157","Perry","Missouri","Missouri-Perry","2013",0
"29157","Perry","Missouri","Missouri-Perry","2014",0
"29157","Perry","Missouri","Missouri-Perry","2015",0
"29157","Perry","Missouri","Missouri-Perry","2016",0
"29157","Perry","Missouri","Missouri-Perry","2017",0
"29157","Perry","Missouri","Missouri-Perry","2018",0
"29157","Perry","Missouri","Missouri-Perry","2019",0
"29157","Perry","Missouri","Missouri-Perry","2020",0
"29157","Perry","Missouri","Missouri-Perry","2021",0
"29159","Pettis","Missouri","Missouri-Pettis","2000",0
"29159","Pettis","Missouri","Missouri-Pettis","2001",0
"29159","Pettis","Missouri","Missouri-Pettis","2002",0
"29159","Pettis","Missouri","Missouri-Pettis","2003",0
"29159","Pettis","Missouri","Missouri-Pettis","2004",0
"29159","Pettis","Missouri","Missouri-Pettis","2005",0
"29159","Pettis","Missouri","Missouri-Pettis","2006",0
"29159","Pettis","Missouri","Missouri-Pettis","2007",0
"29159","Pettis","Missouri","Missouri-Pettis","2008",0
"29159","Pettis","Missouri","Missouri-Pettis","2009",0
"29159","Pettis","Missouri","Missouri-Pettis","2010",0
"29159","Pettis","Missouri","Missouri-Pettis","2011",0
"29159","Pettis","Missouri","Missouri-Pettis","2012",0
"29159","Pettis","Missouri","Missouri-Pettis","2013",0
"29159","Pettis","Missouri","Missouri-Pettis","2014",0
"29159","Pettis","Missouri","Missouri-Pettis","2015",1
"29159","Pettis","Missouri","Missouri-Pettis","2016",0
"29159","Pettis","Missouri","Missouri-Pettis","2017",0
"29159","Pettis","Missouri","Missouri-Pettis","2018",0
"29159","Pettis","Missouri","Missouri-Pettis","2019",0
"29159","Pettis","Missouri","Missouri-Pettis","2020",0
"29159","Pettis","Missouri","Missouri-Pettis","2021",0
"29161","Phelps","Missouri","Missouri-Phelps","2000",0
"29161","Phelps","Missouri","Missouri-Phelps","2001",0
"29161","Phelps","Missouri","Missouri-Phelps","2002",0
"29161","Phelps","Missouri","Missouri-Phelps","2003",1
"29161","Phelps","Missouri","Missouri-Phelps","2004",0
"29161","Phelps","Missouri","Missouri-Phelps","2005",0
"29161","Phelps","Missouri","Missouri-Phelps","2006",0
"29161","Phelps","Missouri","Missouri-Phelps","2007",1
"29161","Phelps","Missouri","Missouri-Phelps","2008",0
"29161","Phelps","Missouri","Missouri-Phelps","2009",0
"29161","Phelps","Missouri","Missouri-Phelps","2010",0
"29161","Phelps","Missouri","Missouri-Phelps","2011",0
"29161","Phelps","Missouri","Missouri-Phelps","2012",0
"29161","Phelps","Missouri","Missouri-Phelps","2013",0
"29161","Phelps","Missouri","Missouri-Phelps","2014",0
"29161","Phelps","Missouri","Missouri-Phelps","2015",0
"29161","Phelps","Missouri","Missouri-Phelps","2016",0
"29161","Phelps","Missouri","Missouri-Phelps","2017",0
"29161","Phelps","Missouri","Missouri-Phelps","2018",0
"29161","Phelps","Missouri","Missouri-Phelps","2019",1
"29161","Phelps","Missouri","Missouri-Phelps","2020",0
"29161","Phelps","Missouri","Missouri-Phelps","2021",0
"29163","Pike","Missouri","Missouri-Pike","2000",0
"29163","Pike","Missouri","Missouri-Pike","2001",0
"29163","Pike","Missouri","Missouri-Pike","2002",0
"29163","Pike","Missouri","Missouri-Pike","2003",0
"29163","Pike","Missouri","Missouri-Pike","2004",0
"29163","Pike","Missouri","Missouri-Pike","2005",0
"29163","Pike","Missouri","Missouri-Pike","2006",1
"29163","Pike","Missouri","Missouri-Pike","2007",0
"29163","Pike","Missouri","Missouri-Pike","2008",0
"29163","Pike","Missouri","Missouri-Pike","2009",0
"29163","Pike","Missouri","Missouri-Pike","2010",0
"29163","Pike","Missouri","Missouri-Pike","2011",0
"29163","Pike","Missouri","Missouri-Pike","2012",0
"29163","Pike","Missouri","Missouri-Pike","2013",0
"29163","Pike","Missouri","Missouri-Pike","2014",0
"29163","Pike","Missouri","Missouri-Pike","2015",1
"29163","Pike","Missouri","Missouri-Pike","2016",0
"29163","Pike","Missouri","Missouri-Pike","2017",0
"29163","Pike","Missouri","Missouri-Pike","2018",0
"29163","Pike","Missouri","Missouri-Pike","2019",0
"29163","Pike","Missouri","Missouri-Pike","2020",0
"29163","Pike","Missouri","Missouri-Pike","2021",0
"29165","Platte","Missouri","Missouri-Platte","2000",0
"29165","Platte","Missouri","Missouri-Platte","2001",0
"29165","Platte","Missouri","Missouri-Platte","2002",0
"29165","Platte","Missouri","Missouri-Platte","2003",0
"29165","Platte","Missouri","Missouri-Platte","2004",0
"29165","Platte","Missouri","Missouri-Platte","2005",0
"29165","Platte","Missouri","Missouri-Platte","2006",0
"29165","Platte","Missouri","Missouri-Platte","2007",1
"29165","Platte","Missouri","Missouri-Platte","2008",0
"29165","Platte","Missouri","Missouri-Platte","2009",0
"29165","Platte","Missouri","Missouri-Platte","2010",0
"29165","Platte","Missouri","Missouri-Platte","2011",0
"29165","Platte","Missouri","Missouri-Platte","2012",0
"29165","Platte","Missouri","Missouri-Platte","2013",0
"29165","Platte","Missouri","Missouri-Platte","2014",0
"29165","Platte","Missouri","Missouri-Platte","2015",0
"29165","Platte","Missouri","Missouri-Platte","2016",0
"29165","Platte","Missouri","Missouri-Platte","2017",0
"29165","Platte","Missouri","Missouri-Platte","2018",0
"29165","Platte","Missouri","Missouri-Platte","2019",0
"29165","Platte","Missouri","Missouri-Platte","2020",0
