,fips,year,Total Amount,AVG_shifted
2,37091,2002,0.0,0.0
3,37091,2003,0.0,0.0
4,37091,2004,0.0,0.0
5,37091,2005,0.0,0.0
6,37091,2006,0.0,0.0
7,37091,2007,0.0,0.0
8,37091,2008,0.0,0.0
9,37091,2009,0.0,0.0
10,37091,2010,0.0,0.0
11,37091,2011,0.0,0.0
12,37091,2012,0.0,0.0
13,37091,2013,0.0,0.0
14,37091,2014,0.0,0.0
15,37091,2015,0.0,0.0
16,37091,2016,0.0,0.0
17,37091,2017,0.0,0.0
18,37091,2018,0.0,0.0
19,37091,2019,0.0,0.0
20,37091,2020,0.0,0.0
21,37091,2021,0.0,0.0
0,37093,2000,0.0,
1,37093,2001,0.0,0.0
2,37093,2002,0.0,0.0
3,37093,2003,0.4,0.0
4,37093,2004,0.0,0.4
5,37093,2005,0.0,0.0
6,37093,2006,0.0,0.0
7,37093,2007,0.0,0.0
8,37093,2008,0.0,0.0
9,37093,2009,0.0,0.0
10,37093,2010,0.0,0.0
11,37093,2011,0.0,0.0
12,37093,2012,0.2,0.0
13,37093,2013,0.0,0.2
14,37093,2014,0.0,0.0
15,37093,2015,0.2,0.0
16,37093,2016,0.0,0.2
17,37093,2017,0.0,0.0
18,37093,2018,0.2,0.0
19,37093,2019,0.0,0.2
20,37093,2020,0.0,0.0
21,37093,2021,0.0,0.0
0,37095,2000,0.0,
1,37095,2001,0.0,0.0
2,37095,2002,0.0,0.0
3,37095,2003,0.5,0.0
4,37095,2004,0.0,0.5
5,37095,2005,0.0,0.0
6,37095,2006,0.0,0.0
7,37095,2007,0.0,0.0
8,37095,2008,0.0,0.0
9,37095,2009,0.0,0.0
10,37095,2010,0.0,0.0
11,37095,2011,0.0,0.0
12,37095,2012,0.0,0.0
13,37095,2013,0.0,0.0
14,37095,2014,0.0,0.0
15,37095,2015,0.0,0.0
16,37095,2016,0.0,0.0
17,37095,2017,0.0,0.0
18,37095,2018,0.0,0.0
19,37095,2019,0.0,0.0
20,37095,2020,0.0,0.0
21,37095,2021,0.0,0.0
0,37097,2000,0.0,
1,37097,2001,0.0,0.0
2,37097,2002,0.1111111111111111,0.0
3,37097,2003,0.3333333333333333,0.1111111111111111
4,37097,2004,0.1111111111111111,0.3333333333333333
5,37097,2005,0.1111111111111111,0.1111111111111111
6,37097,2006,0.1111111111111111,0.1111111111111111
7,37097,2007,0.1111111111111111,0.1111111111111111
8,37097,2008,0.0,0.1111111111111111
9,37097,2009,0.0,0.0
10,37097,2010,0.0,0.0
11,37097,2011,0.0,0.0
12,37097,2012,0.2222222222222222,0.0
13,37097,2013,0.1111111111111111,0.2222222222222222
14,37097,2014,0.0,0.1111111111111111
15,37097,2015,0.1111111111111111,0.0
16,37097,2016,0.2222222222222222,0.1111111111111111
17,37097,2017,0.2222222222222222,0.2222222222222222
18,37097,2018,0.4444444444444444,0.2222222222222222
19,37097,2019,0.0,0.4444444444444444
20,37097,2020,0.1111111111111111,0.0
21,37097,2021,0.2222222222222222,0.1111111111111111
0,37099,2000,0.0,
1,37099,2001,0.0,0.0
2,37099,2002,0.0,0.0
3,37099,2003,0.16666666666666666,0.0
4,37099,2004,0.0,0.16666666666666666
5,37099,2005,0.0,0.0
6,37099,2006,0.0,0.0
7,37099,2007,0.0,0.0
8,37099,2008,0.0,0.0
9,37099,2009,0.0,0.0
10,37099,2010,0.0,0.0
11,37099,2011,0.0,0.0
12,37099,2012,0.3333333333333333,0.0
13,37099,2013,0.0,0.3333333333333333
14,37099,2014,0.0,0.0
15,37099,2015,0.0,0.0
16,37099,2016,0.0,0.0
17,37099,2017,0.0,0.0
18,37099,2018,0.0,0.0
19,37099,2019,0.16666666666666666,0.0
20,37099,2020,0.0,0.16666666666666666
21,37099,2021,0.0,0.0
0,37101,2000,0.0,
1,37101,2001,0.0,0.0
2,37101,2002,0.0,0.0
3,37101,2003,0.2857142857142857,0.0
4,37101,2004,0.0,0.2857142857142857
5,37101,2005,0.0,0.0
6,37101,2006,0.0,0.0
7,37101,2007,0.14285714285714285,0.0
8,37101,2008,0.0,0.14285714285714285
9,37101,2009,0.0,0.0
10,37101,2010,0.0,0.0
11,37101,2011,0.0,0.0
12,37101,2012,0.14285714285714285,0.0
13,37101,2013,0.2857142857142857,0.14285714285714285
14,37101,2014,0.0,0.2857142857142857
15,37101,2015,0.0,0.0
16,37101,2016,0.0,0.0
17,37101,2017,0.0,0.0
18,37101,2018,0.14285714285714285,0.0
19,37101,2019,0.0,0.14285714285714285
20,37101,2020,0.0,0.0
21,37101,2021,0.2857142857142857,0.0
0,37103,2000,0.0,
1,37103,2001,0.0,0.0
2,37103,2002,0.0,0.0
3,37103,2003,0.6,0.0
4,37103,2004,0.2,0.6
5,37103,2005,0.0,0.2
6,37103,2006,0.0,0.0
7,37103,2007,0.2,0.0
8,37103,2008,0.0,0.2
9,37103,2009,0.0,0.0
10,37103,2010,0.0,0.0
11,37103,2011,0.0,0.0
12,37103,2012,0.0,0.0
13,37103,2013,0.0,0.0
14,37103,2014,0.0,0.0
15,37103,2015,0.2,0.0
16,37103,2016,0.0,0.2
17,37103,2017,0.0,0.0
18,37103,2018,0.0,0.0
19,37103,2019,0.0,0.0
20,37103,2020,0.0,0.0
21,37103,2021,0.0,0.0
0,37105,2000,0.0,
1,37105,2001,0.0,0.0
2,37105,2002,0.0,0.0
3,37105,2003,0.0,0.0
4,37105,2004,0.0,0.0
5,37105,2005,0.0,0.0
6,37105,2006,0.0,0.0
7,37105,2007,0.0,0.0
8,37105,2008,0.0,0.0
9,37105,2009,0.0,0.0
10,37105,2010,0.0,0.0
11,37105,2011,0.0,0.0
12,37105,2012,0.0,0.0
13,37105,2013,0.0,0.0
14,37105,2014,0.0,0.0
15,37105,2015,0.0,0.0
16,37105,2016,0.0,0.0
17,37105,2017,0.0,0.0
18,37105,2018,0.0,0.0
19,37105,2019,0.0,0.0
20,37105,2020,0.0,0.0
21,37105,2021,0.0,0.0
0,37107,2000,0.0,
1,37107,2001,0.0,0.0
2,37107,2002,0.0,0.0
3,37107,2003,0.16666666666666666,0.0
4,37107,2004,0.0,0.16666666666666666
5,37107,2005,0.16666666666666666,0.0
6,37107,2006,0.0,0.16666666666666666
7,37107,2007,0.0,0.0
8,37107,2008,0.0,0.0
9,37107,2009,0.0,0.0
10,37107,2010,0.0,0.0
11,37107,2011,0.0,0.0
12,37107,2012,0.3333333333333333,0.0
13,37107,2013,0.0,0.3333333333333333
14,37107,2014,0.0,0.0
15,37107,2015,0.16666666666666666,0.0
16,37107,2016,0.0,0.16666666666666666
17,37107,2017,0.0,0.0
18,37107,2018,0.0,0.0
19,37107,2019,0.0,0.0
20,37107,2020,0.0,0.0
21,37107,2021,0.0,0.0
0,37109,2000,0.0,
1,37109,2001,0.0,0.0
2,37109,2002,0.16666666666666666,0.0
3,37109,2003,0.5,0.16666666666666666
4,37109,2004,0.3333333333333333,0.5
5,37109,2005,0.16666666666666666,0.3333333333333333
6,37109,2006,0.16666666666666666,0.16666666666666666
7,37109,2007,0.0,0.16666666666666666
8,37109,2008,0.0,0.0
9,37109,2009,0.0,0.0
10,37109,2010,0.0,0.0
11,37109,2011,0.0,0.0
12,37109,2012,0.16666666666666666,0.0
13,37109,2013,0.16666666666666666,0.16666666666666666
14,37109,2014,0.0,0.16666666666666666
15,37109,2015,0.16666666666666666,0.0
16,37109,2016,0.3333333333333333,0.16666666666666666
17,37109,2017,0.5,0.3333333333333333
18,37109,2018,0.6666666666666666,0.5
19,37109,2019,0.0,0.6666666666666666
20,37109,2020,0.16666666666666666,0.0
21,37109,2021,0.0,0.16666666666666666
0,37111,2000,0.0,
1,37111,2001,0.0,0.0
2,37111,2002,0.0,0.0
3,37111,2003,0.0,0.0
4,37111,2004,0.0,0.0
5,37111,2005,0.0,0.0
6,37111,2006,0.0,0.0
7,37111,2007,0.0,0.0
8,37111,2008,0.0,0.0
9,37111,2009,0.0,0.0
10,37111,2010,0.0,0.0
11,37111,2011,0.0,0.0
12,37111,2012,0.0,0.0
13,37111,2013,0.0,0.0
14,37111,2014,0.0,0.0
15,37111,2015,0.0,0.0
16,37111,2016,0.0,0.0
17,37111,2017,0.16666666666666666,0.0
18,37111,2018,0.0,0.16666666666666666
19,37111,2019,0.0,0.0
20,37111,2020,0.0,0.0
21,37111,2021,0.16666666666666666,0.0
0,37113,2000,0.0,
1,37113,2001,0.0,0.0
2,37113,2002,0.0,0.0
3,37113,2003,0.2857142857142857,0.0
4,37113,2004,0.0,0.2857142857142857
5,37113,2005,0.0,0.0
6,37113,2006,0.0,0.0
7,37113,2007,0.0,0.0
8,37113,2008,0.0,0.0
9,37113,2009,0.0,0.0
10,37113,2010,0.0,0.0
11,37113,2011,0.0,0.0
12,37113,2012,0.2857142857142857,0.0
13,37113,2013,0.0,0.2857142857142857
14,37113,2014,0.0,0.0
15,37113,2015,0.0,0.0
16,37113,2016,0.0,0.0
17,37113,2017,0.0,0.0
18,37113,2018,0.0,0.0
19,37113,2019,0.0,0.0
20,37113,2020,0.0,0.0
21,37113,2021,0.0,0.0
0,37115,2000,0.0,
1,37115,2001,0.0,0.0
2,37115,2002,0.0,0.0
3,37115,2003,0.0,0.0
4,37115,2004,0.16666666666666666,0.0
5,37115,2005,0.16666666666666666,0.16666666666666666
6,37115,2006,0.0,0.16666666666666666
7,37115,2007,0.0,0.0
8,37115,2008,0.16666666666666666,0.0
9,37115,2009,0.0,0.16666666666666666
10,37115,2010,0.0,0.0
11,37115,2011,0.0,0.0
12,37115,2012,0.3333333333333333,0.0
13,37115,2013,0.0,0.3333333333333333
14,37115,2014,0.0,0.0
15,37115,2015,0.0,0.0
16,37115,2016,0.0,0.0
17,37115,2017,0.0,0.0
18,37115,2018,0.0,0.0
19,37115,2019,0.16666666666666666,0.0
20,37115,2020,0.0,0.16666666666666666
21,37115,2021,0.16666666666666666,0.0
0,37117,2000,0.0,
1,37117,2001,0.0,0.0
2,37117,2002,0.0,0.0
3,37117,2003,0.16666666666666666,0.0
4,37117,2004,0.0,0.16666666666666666
5,37117,2005,0.16666666666666666,0.0
6,37117,2006,0.0,0.16666666666666666
7,37117,2007,0.0,0.0
8,37117,2008,0.0,0.0
9,37117,2009,0.0,0.0
10,37117,2010,0.0,0.0
11,37117,2011,0.0,0.0
12,37117,2012,0.16666666666666666,0.0
13,37117,2013,0.0,0.16666666666666666
14,37117,2014,0.0,0.0
15,37117,2015,0.0,0.0
16,37117,2016,0.0,0.0
17,37117,2017,0.0,0.0
18,37117,2018,0.0,0.0
19,37117,2019,0.0,0.0
20,37117,2020,0.0,0.0
21,37117,2021,0.0,0.0
0,37119,2000,0.0,
1,37119,2001,0.0,0.0
2,37119,2002,0.0,0.0
3,37119,2003,0.14285714285714285,0.0
4,37119,2004,0.0,0.14285714285714285
5,37119,2005,0.0,0.0
6,37119,2006,0.0,0.0
7,37119,2007,0.0,0.0
8,37119,2008,0.0,0.0
9,37119,2009,0.0,0.0
10,37119,2010,0.0,0.0
11,37119,2011,0.0,0.0
12,37119,2012,0.14285714285714285,0.0
13,37119,2013,0.0,0.14285714285714285
14,37119,2014,0.0,0.0
15,37119,2015,0.0,0.0
16,37119,2016,0.0,0.0
17,37119,2017,0.2857142857142857,0.0
18,37119,2018,0.0,0.2857142857142857
19,37119,2019,0.14285714285714285,0.0
20,37119,2020,0.14285714285714285,0.14285714285714285
21,37119,2021,0.42857142857142855,0.14285714285714285
0,37121,2000,0.0,
1,37121,2001,0.0,0.0
2,37121,2002,0.0,0.0
3,37121,2003,0.2,0.0
4,37121,2004,0.0,0.2
5,37121,2005,0.0,0.0
6,37121,2006,0.0,0.0
7,37121,2007,0.2,0.0
8,37121,2008,0.0,0.2
9,37121,2009,0.0,0.0
10,37121,2010,0.0,0.0
11,37121,2011,0.4,0.0
12,37121,2012,0.0,0.4
13,37121,2013,0.0,0.0
14,37121,2014,0.0,0.0
15,37121,2015,0.0,0.0
16,37121,2016,0.0,0.0
17,37121,2017,0.0,0.0
18,37121,2018,0.0,0.0
19,37121,2019,0.0,0.0
20,37121,2020,0.0,0.0
21,37121,2021,0.0,0.0
0,37123,2000,0.0,
1,37123,2001,0.0,0.0
2,37123,2002,0.0,0.0
3,37123,2003,0.0,0.0
4,37123,2004,0.0,0.0
5,37123,2005,0.0,0.0
6,37123,2006,0.0,0.0
7,37123,2007,0.14285714285714285,0.0
8,37123,2008,0.0,0.14285714285714285
9,37123,2009,0.0,0.0
10,37123,2010,0.0,0.0
11,37123,2011,0.0,0.0
12,37123,2012,0.0,0.0
13,37123,2013,0.0,0.0
14,37123,2014,0.0,0.0
15,37123,2015,0.0,0.0
16,37123,2016,0.0,0.0
17,37123,2017,0.0,0.0
18,37123,2018,0.0,0.0
19,37123,2019,0.0,0.0
20,37123,2020,0.0,0.0
21,37123,2021,0.0,0.0
0,37125,2000,0.0,
1,37125,2001,0.0,0.0
2,37125,2002,0.0,0.0
3,37125,2003,0.2222222222222222,0.0
4,37125,2004,0.0,0.2222222222222222
5,37125,2005,0.0,0.0
6,37125,2006,0.0,0.0
7,37125,2007,0.0,0.0
8,37125,2008,0.0,0.0
9,37125,2009,0.0,0.0
10,37125,2010,0.0,0.0
11,37125,2011,0.0,0.0
12,37125,2012,0.1111111111111111,0.0
13,37125,2013,0.0,0.1111111111111111
14,37125,2014,0.0,0.0
15,37125,2015,0.1111111111111111,0.0
16,37125,2016,0.0,0.1111111111111111
17,37125,2017,0.1111111111111111,0.0
18,37125,2018,0.1111111111111111,0.1111111111111111
19,37125,2019,0.0,0.1111111111111111
20,37125,2020,0.0,0.0
21,37125,2021,0.0,0.0
0,37127,2000,0.0,
1,37127,2001,0.0,0.0
2,37127,2002,0.0,0.0
3,37127,2003,0.2857142857142857,0.0
4,37127,2004,0.0,0.2857142857142857
5,37127,2005,0.0,0.0
6,37127,2006,0.0,0.0
7,37127,2007,0.14285714285714285,0.0
8,37127,2008,0.0,0.14285714285714285
9,37127,2009,0.0,0.0
10,37127,2010,0.0,0.0
11,37127,2011,0.0,0.0
12,37127,2012,0.0,0.0
13,37127,2013,0.14285714285714285,0.0
14,37127,2014,0.0,0.14285714285714285
15,37127,2015,0.0,0.0
16,37127,2016,0.0,0.0
17,37127,2017,0.0,0.0
18,37127,2018,0.14285714285714285,0.0
19,37127,2019,0.0,0.14285714285714285
20,37127,2020,0.0,0.0
21,37127,2021,0.2857142857142857,0.0
0,37129,2000,0.0,
1,37129,2001,0.0,0.0
2,37129,2002,0.0,0.0
3,37129,2003,0.0,0.0
4,37129,2004,0.0,0.0
5,37129,2005,0.0,0.0
6,37129,2006,0.0,0.0
7,37129,2007,0.0,0.0
8,37129,2008,0.0,0.0
9,37129,2009,0.0,0.0
10,37129,2010,0.0,0.0
11,37129,2011,0.0,0.0
12,37129,2012,0.0,0.0
13,37129,2013,0.0,0.0
14,37129,2014,0.0,0.0
15,37129,2015,0.0,0.0
16,37129,2016,0.0,0.0
17,37129,2017,0.0,0.0
18,37129,2018,0.0,0.0
19,37129,2019,0.0,0.0
20,37129,2020,0.0,0.0
21,37129,2021,0.5,0.0
0,37131,2000,0.0,
1,37131,2001,0.0,0.0
2,37131,2002,0.0,0.0
3,37131,2003,0.0,0.0
4,37131,2004,0.0,0.0
5,37131,2005,0.0,0.0
6,37131,2006,0.0,0.0
7,37131,2007,0.0,0.0
8,37131,2008,0.0,0.0
9,37131,2009,0.0,0.0
10,37131,2010,0.0,0.0
11,37131,2011,0.0,0.0
12,37131,2012,0.0,0.0
13,37131,2013,0.0,0.0
14,37131,2014,0.0,0.0
15,37131,2015,0.0,0.0
16,37131,2016,0.0,0.0
17,37131,2017,0.14285714285714285,0.0
18,37131,2018,0.0,0.14285714285714285
19,37131,2019,0.0,0.0
20,37131,2020,0.0,0.0
21,37131,2021,0.0,0.0
0,37133,2000,0.0,
1,37133,2001,0.0,0.0
2,37133,2002,0.0,0.0
3,37133,2003,0.25,0.0
4,37133,2004,0.0,0.25
5,37133,2005,0.0,0.0
6,37133,2006,0.0,0.0
7,37133,2007,0.0,0.0
8,37133,2008,0.0,0.0
9,37133,2009,0.0,0.0
10,37133,2010,0.0,0.0
11,37133,2011,0.0,0.0
12,37133,2012,0.0,0.0
13,37133,2013,0.0,0.0
14,37133,2014,0.0,0.0
15,37133,2015,0.0,0.0
16,37133,2016,0.0,0.0
17,37133,2017,0.0,0.0
18,37133,2018,0.0,0.0
19,37133,2019,0.0,0.0
20,37133,2020,0.0,0.0
21,37133,2021,0.0,0.0
0,37135,2000,0.0,
1,37135,2001,0.0,0.0
2,37135,2002,0.0,0.0
3,37135,2003,0.2,0.0
4,37135,2004,0.0,0.2
5,37135,2005,0.0,0.0
6,37135,2006,0.0,0.0
7,37135,2007,0.0,0.0
8,37135,2008,0.0,0.0
9,37135,2009,0.0,0.0
10,37135,2010,0.0,0.0
11,37135,2011,0.2,0.0
12,37135,2012,0.2,0.2
13,37135,2013,0.0,0.2
14,37135,2014,0.0,0.0
15,37135,2015,0.2,0.0
16,37135,2016,0.0,0.2
17,37135,2017,0.2,0.0
18,37135,2018,0.0,0.2
19,37135,2019,0.0,0.0
20,37135,2020,0.0,0.0
21,37135,2021,0.0,0.0
0,37137,2000,0.0,
1,37137,2001,0.0,0.0
2,37137,2002,0.0,0.0
3,37137,2003,0.75,0.0
4,37137,2004,0.0,0.75
5,37137,2005,0.0,0.0
6,37137,2006,0.0,0.0
7,37137,2007,0.0,0.0
8,37137,2008,0.0,0.0
9,37137,2009,0.0,0.0
10,37137,2010,0.0,0.0
11,37137,2011,0.0,0.0
12,37137,2012,0.0,0.0
13,37137,2013,0.0,0.0
14,37137,2014,0.0,0.0
15,37137,2015,0.25,0.0
16,37137,2016,0.0,0.25
17,37137,2017,0.0,0.0
18,37137,2018,0.0,0.0
19,37137,2019,0.0,0.0
20,37137,2020,0.0,0.0
21,37137,2021,0.0,0.0
0,37139,2000,0.0,
1,37139,2001,0.0,0.0
2,37139,2002,0.0,0.0
3,37139,2003,0.0,0.0
4,37139,2004,0.0,0.0
5,37139,2005,0.0,0.0
6,37139,2006,0.0,0.0
7,37139,2007,0.0,0.0
8,37139,2008,0.0,0.0
9,37139,2009,0.0,0.0
10,37139,2010,0.0,0.0
11,37139,2011,0.0,0.0
12,37139,2012,0.0,0.0
13,37139,2013,0.0,0.0
14,37139,2014,0.0,0.0
15,37139,2015,0.0,0.0
16,37139,2016,0.0,0.0
17,37139,2017,0.0,0.0
18,37139,2018,0.0,0.0
19,37139,2019,0.0,0.0
20,37139,2020,0.0,0.0
21,37139,2021,0.0,0.0
0,37141,2000,0.0,
1,37141,2001,0.0,0.0
2,37141,2002,0.0,0.0
3,37141,2003,0.14285714285714285,0.0
4,37141,2004,0.14285714285714285,0.14285714285714285
5,37141,2005,0.0,0.14285714285714285
6,37141,2006,0.0,0.0
7,37141,2007,0.0,0.0
8,37141,2008,0.0,0.0
9,37141,2009,0.0,0.0
10,37141,2010,0.0,0.0
11,37141,2011,0.0,0.0
12,37141,2012,0.0,0.0
13,37141,2013,0.0,0.0
14,37141,2014,0.0,0.0
15,37141,2015,0.0,0.0
16,37141,2016,0.0,0.0
17,37141,2017,0.0,0.0
18,37141,2018,0.14285714285714285,0.0
19,37141,2019,0.0,0.14285714285714285
20,37141,2020,0.0,0.0
21,37141,2021,0.14285714285714285,0.0
0,37143,2000,0.0,
1,37143,2001,0.0,0.0
2,37143,2002,0.0,0.0
3,37143,2003,0.0,0.0
4,37143,2004,0.0,0.0
5,37143,2005,0.0,0.0
6,37143,2006,0.0,0.0
7,37143,2007,0.0,0.0
8,37143,2008,0.0,0.0
9,37143,2009,0.0,0.0
10,37143,2010,0.0,0.0
11,37143,2011,0.0,0.0
12,37143,2012,0.0,0.0
13,37143,2013,0.0,0.0
14,37143,2014,0.0,0.0
15,37143,2015,0.0,0.0
16,37143,2016,0.0,0.0
17,37143,2017,0.0,0.0
18,37143,2018,0.0,0.0
19,37143,2019,0.0,0.0
20,37143,2020,0.0,0.0
21,37143,2021,0.0,0.0
0,37145,2000,0.0,
1,37145,2001,0.0,0.0
2,37145,2002,0.0,0.0
3,37145,2003,0.2,0.0
4,37145,2004,0.0,0.2
5,37145,2005,0.0,0.0
6,37145,2006,0.0,0.0
7,37145,2007,0.0,0.0
8,37145,2008,0.0,0.0
9,37145,2009,0.0,0.0
10,37145,2010,0.0,0.0
11,37145,2011,0.0,0.0
12,37145,2012,0.2,0.0
13,37145,2013,0.0,0.2
14,37145,2014,0.0,0.0
15,37145,2015,0.2,0.0
16,37145,2016,0.0,0.2
17,37145,2017,0.0,0.0
18,37145,2018,0.0,0.0
19,37145,2019,0.0,0.0
20,37145,2020,0.0,0.0
21,37145,2021,0.0,0.0
0,37147,2000,0.0,
1,37147,2001,0.0,0.0
2,37147,2002,0.0,0.0
3,37147,2003,0.42857142857142855,0.0
4,37147,2004,0.0,0.42857142857142855
5,37147,2005,0.0,0.0
6,37147,2006,0.0,0.0
7,37147,2007,0.14285714285714285,0.0
8,37147,2008,0.0,0.14285714285714285
9,37147,2009,0.0,0.0
10,37147,2010,0.0,0.0
11,37147,2011,0.0,0.0
12,37147,2012,0.0,0.0
13,37147,2013,0.14285714285714285,0.0
14,37147,2014,0.0,0.14285714285714285
15,37147,2015,0.14285714285714285,0.0
16,37147,2016,0.0,0.14285714285714285
17,37147,2017,0.0,0.0
18,37147,2018,0.0,0.0
19,37147,2019,0.0,0.0
20,37147,2020,0.0,0.0
21,37147,2021,0.0,0.0
0,37149,2000,0.0,
1,37149,2001,0.0,0.0
2,37149,2002,0.0,0.0
3,37149,2003,0.0,0.0
4,37149,2004,0.0,0.0
5,37149,2005,0.0,0.0
6,37149,2006,0.0,0.0
7,37149,2007,0.0,0.0
8,37149,2008,0.0,0.0
9,37149,2009,0.0,0.0
10,37149,2010,0.0,0.0
11,37149,2011,0.0,0.0
12,37149,2012,0.5,0.0
13,37149,2013,0.25,0.5
14,37149,2014,0.25,0.25
15,37149,2015,0.0,0.25
16,37149,2016,0.0,0.0
17,37149,2017,1.0,0.0
18,37149,2018,0.25,1.0
19,37149,2019,0.25,0.25
20,37149,2020,0.25,0.25
21,37149,2021,0.0,0.25
0,37151,2000,0.0,
1,37151,2001,0.0,0.0
2,37151,2002,0.0,0.0
3,37151,2003,0.0,0.0
4,37151,2004,0.0,0.0
5,37151,2005,0.0,0.0
6,37151,2006,0.0,0.0
7,37151,2007,0.0,0.0
8,37151,2008,0.16666666666666666,0.0
9,37151,2009,0.0,0.16666666666666666
10,37151,2010,0.0,0.0
11,37151,2011,0.3333333333333333,0.0
12,37151,2012,0.0,0.3333333333333333
13,37151,2013,0.0,0.0
14,37151,2014,0.0,0.0
15,37151,2015,0.0,0.0
16,37151,2016,0.0,0.0
17,37151,2017,0.5,0.0
18,37151,2018,0.16666666666666666,0.5
19,37151,2019,0.0,0.16666666666666666
20,37151,2020,0.0,0.0
21,37151,2021,0.0,0.0
0,37153,2000,0.0,
1,37153,2001,0.0,0.0
2,37153,2002,0.0,0.0
3,37153,2003,0.0,0.0
4,37153,2004,0.0,0.0
5,37153,2005,0.0,0.0
6,37153,2006,0.0,0.0
7,37153,2007,0.0,0.0
8,37153,2008,0.0,0.0
9,37153,2009,0.0,0.0
10,37153,2010,0.0,0.0
11,37153,2011,0.0,0.0
12,37153,2012,0.25,0.0
13,37153,2013,0.0,0.25
14,37153,2014,0.0,0.0
15,37153,2015,0.0,0.0
16,37153,2016,0.0,0.0
17,37153,2017,0.125,0.0
18,37153,2018,0.125,0.125
19,37153,2019,0.0,0.125
20,37153,2020,0.0,0.0
21,37153,2021,0.0,0.0
0,37155,2000,0.0,
1,37155,2001,0.0,0.0
2,37155,2002,0.0,0.0
3,37155,2003,0.375,0.0
4,37155,2004,0.0,0.375
5,37155,2005,0.0,0.0
6,37155,2006,0.0,0.0
7,37155,2007,0.0,0.0
8,37155,2008,0.0,0.0
9,37155,2009,0.0,0.0
10,37155,2010,0.0,0.0
11,37155,2011,0.0,0.0
12,37155,2012,0.375,0.0
13,37155,2013,0.0,0.375
14,37155,2014,0.125,0.0
15,37155,2015,0.125,0.125
16,37155,2016,0.125,0.125
17,37155,2017,0.25,0.125
18,37155,2018,0.375,0.25
19,37155,2019,0.0,0.375
20,37155,2020,0.0,0.0
21,37155,2021,0.25,0.0
0,37157,2000,0.0,
1,37157,2001,0.0,0.0
2,37157,2002,0.0,0.0
3,37157,2003,0.0,0.0
4,37157,2004,0.0,0.0
5,37157,2005,0.0,0.0
6,37157,2006,0.0,0.0
7,37157,2007,0.0,0.0
8,37157,2008,0.14285714285714285,0.0
9,37157,2009,0.0,0.14285714285714285
10,37157,2010,0.0,0.0
11,37157,2011,0.2857142857142857,0.0
12,37157,2012,0.14285714285714285,0.2857142857142857
13,37157,2013,0.0,0.14285714285714285
14,37157,2014,0.0,0.0
15,37157,2015,0.0,0.0
16,37157,2016,0.0,0.0
17,37157,2017,0.42857142857142855,0.0
18,37157,2018,0.14285714285714285,0.42857142857142855
19,37157,2019,0.0,0.14285714285714285
20,37157,2020,0.0,0.0
21,37157,2021,0.14285714285714285,0.0
0,37159,2000,0.0,
1,37159,2001,0.0,0.0
2,37159,2002,0.0,0.0
3,37159,2003,0.3333333333333333,0.0
4,37159,2004,0.0,0.3333333333333333
5,37159,2005,0.0,0.0
6,37159,2006,0.0,0.0
7,37159,2007,0.0,0.0
8,37159,2008,0.0,0.0
9,37159,2009,0.0,0.0
10,37159,2010,0.0,0.0
11,37159,2011,0.0,0.0
12,37159,2012,0.16666666666666666,0.0
13,37159,2013,0.0,0.16666666666666666
14,37159,2014,0.0,0.0
15,37159,2015,0.0,0.0
16,37159,2016,0.0,0.0
17,37159,2017,0.16666666666666666,0.0
18,37159,2018,0.0,0.16666666666666666
19,37159,2019,0.0,0.0
20,37159,2020,0.0,0.0
21,37159,2021,0.16666666666666666,0.0
0,37161,2000,0.0,
1,37161,2001,0.0,0.0
2,37161,2002,0.0,0.0
3,37161,2003,0.0,0.0
4,37161,2004,0.125,0.0
5,37161,2005,0.0,0.125
6,37161,2006,0.0,0.0
7,37161,2007,0.0,0.0
8,37161,2008,0.0,0.0
9,37161,2009,0.0,0.0
10,37161,2010,0.0,0.0
11,37161,2011,0.0,0.0
12,37161,2012,0.125,0.0
13,37161,2013,0.0,0.125
14,37161,2014,0.0,0.0
15,37161,2015,0.0,0.0
16,37161,2016,0.0,0.0
17,37161,2017,0.25,0.0
18,37161,2018,0.0,0.25
19,37161,2019,0.0,0.0
20,37161,2020,0.125,0.0
21,37161,2021,0.125,0.125
0,37163,2000,0.0,
1,37163,2001,0.0,0.0
2,37163,2002,0.0,0.0
3,37163,2003,0.2857142857142857,0.0
4,37163,2004,0.0,0.2857142857142857
5,37163,2005,0.0,0.0
6,37163,2006,0.0,0.0
7,37163,2007,0.0,0.0
8,37163,2008,0.0,0.0
9,37163,2009,0.0,0.0
10,37163,2010,0.0,0.0
11,37163,2011,0.0,0.0
12,37163,2012,0.14285714285714285,0.0
13,37163,2013,0.0,0.14285714285714285
14,37163,2014,0.0,0.0
15,37163,2015,0.14285714285714285,0.0
16,37163,2016,0.0,0.14285714285714285
17,37163,2017,0.0,0.0
18,37163,2018,0.14285714285714285,0.0
19,37163,2019,0.0,0.14285714285714285
20,37163,2020,0.0,0.0
21,37163,2021,0.0,0.0
0,37165,2000,0.0,
1,37165,2001,0.0,0.0
2,37165,2002,0.0,0.0
3,37165,2003,0.0,0.0
4,37165,2004,0.0,0.0
5,37165,2005,0.0,0.0
6,37165,2006,0.0,0.0
7,37165,2007,0.0,0.0
8,37165,2008,0.0,0.0
9,37165,2009,0.0,0.0
10,37165,2010,0.0,0.0
11,37165,2011,0.0,0.0
12,37165,2012,0.2,0.0
